 1.00000	457073.82336 
 1.00100	457073.82336 
 1.00200	457073.82336 
 1.00300	457073.82336 
 1.00400	457073.82336 
 1.00500	457073.82336 
 1.00600	457073.82336 
 1.00700	457073.82336 
 1.00800	457073.82336 
 1.00900	457073.82336 
 1.01000	457073.82336 
 1.01100	457073.82336 
 1.01200	457073.82336 
 1.01300	457073.82336 
 1.01400	457073.82336 
 1.01500	457073.82336 
 1.01600	457073.82336 
 1.01700	457073.82336 
 1.01800	457073.82336 
 1.01900	457073.82336 
 1.02000	457073.82336 
 1.02100	457073.82336 
 1.02200	457073.82336 
 1.02300	457073.82336 
 1.02400	457073.82336 
 1.02500	457073.82336 
 1.02600	457073.82336 
 1.02700	457073.82336 
 1.02800	457073.82336 
 1.02900	457073.82336 
 1.03000	457073.82336 
 1.03100	457073.82336 
 1.03200	457073.82336 
 1.03300	457073.82336 
 1.03400	457073.82336 
 1.03500	457073.82336 
 1.03600	457073.82336 
 1.03700	457073.82336 
 1.03800	457073.82336 
 1.03900	457073.82336 
 1.04000	457073.82336 
 1.04100	457073.82336 
 1.04200	457073.82336 
 1.04300	457073.82336 
 1.04400	457073.82336 
 1.04500	457073.82336 
 1.04600	457073.82336 
 1.04700	457073.82336 
 1.04800	457073.82336 
 1.04900	457073.82336 
 1.05000	457073.82336 
 1.05100	457073.82336 
 1.05200	457073.82336 
 1.05300	457073.82336 
 1.05400	457073.82336 
 1.05500	457073.82336 
 1.05600	457073.82336 
 1.05700	457073.82336 
 1.05800	457073.82336 
 1.05900	457073.82336 
 1.06000	457073.82336 
 1.06100	457073.82336 
 1.06200	457073.82336 
 1.06300	457073.82336 
 1.06400	457073.82336 
 1.06500	457073.82336 
 1.06600	457073.82336 
 1.06700	457073.82336 
 1.06800	457073.82336 
 1.06900	457073.82336 
 1.07000	457073.82336 
 1.07100	457073.82336 
 1.07200	457073.82336 
 1.07300	457073.82336 
 1.07400	457073.82336 
 1.07500	457073.82336 
 1.07600	457073.82336 
 1.07700	457073.82336 
 1.07800	457073.82336 
 1.07900	457073.82336 
 1.08000	457073.82336 
