 0.200011	-1.582464 
 0.200020	-1.582944 
 0.200029	-1.583424 
 0.200037	-1.583905 
 0.200046	-1.584386 
 0.200055	-1.584867 
 0.200063	-1.585347 
 0.200072	-1.585828 
 0.200080	-1.586310 
 0.200089	-1.586791 
 0.200098	-1.587272 
 0.200106	-1.587753 
 0.200115	-1.588235 
 0.200124	-1.588717 
 0.200132	-1.589198 
 0.200141	-1.589680 
 0.200149	-1.590162 
 0.200158	-1.590644 
 0.200167	-1.591126 
 0.200175	-1.591608 
 0.200184	-1.592090 
 0.200193	-1.592573 
 0.200201	-1.593055 
 0.200210	-1.593538 
 0.200218	-1.594021 
 0.200227	-1.594503 
 0.200236	-1.594986 
 0.200244	-1.595469 
 0.200253	-1.595952 
 0.200261	-1.596435 
 0.200270	-1.596919 
 0.200279	-1.597402 
 0.200287	-1.597886 
 0.200296	-1.598369 
 0.200305	-1.598853 
 0.200313	-1.599337 
 0.200322	-1.599821 
 0.200330	-1.600304 
 0.200339	-1.600789 
 0.200348	-1.601273 
 0.200356	-1.601757 
 0.200365	-1.602241 
 0.200374	-1.602726 
 0.200382	-1.603210 
 0.200391	-1.603695 
 0.200399	-1.604180 
 0.200408	-1.604665 
 0.200417	-1.605150 
 0.200425	-1.605635 
 0.200434	-1.606120 
 0.200443	-1.606605 
 0.200451	-1.607091 
 0.200460	-1.607576 
 0.200468	-1.608062 
 0.200477	-1.608547 
 0.200486	-1.609033 
 0.200494	-1.609519 
 0.200503	-1.610005 
 0.200511	-1.610491 
 0.200520	-1.610977 
 0.200529	-1.611463 
 0.200537	-1.611950 
 0.200546	-1.612436 
 0.200555	-1.612923 
 0.200563	-1.613409 
 0.200572	-1.613896 
 0.200580	-1.614383 
 0.200589	-1.614870 
 0.200598	-1.615357 
 0.200606	-1.615844 
 0.200615	-1.616331 
 0.200624	-1.616819 
 0.200632	-1.617306 
 0.200641	-1.617794 
 0.200649	-1.618281 
 0.200658	-1.618769 
 0.200667	-1.619257 
 0.200675	-1.619745 
 0.200684	-1.620233 
 0.200693	-1.620721 
 0.200701	-1.621209 
 0.200710	-1.621698 
 0.200718	-1.622186 
 0.200727	-1.622675 
 0.200736	-1.623163 
 0.200744	-1.623652 
 0.200753	-1.624141 
 0.200761	-1.624630 
 0.200770	-1.625119 
 0.200779	-1.625608 
 0.200787	-1.626097 
 0.200796	-1.626587 
 0.200805	-1.627076 
 0.200813	-1.627566 
 0.200822	-1.628055 
 0.200830	-1.628545 
 0.200839	-1.629035 
 0.200848	-1.629525 
 0.200856	-1.630015 
 0.200865	-1.630505 
 0.200874	-1.630995 
 0.200882	-1.631486 
 0.200891	-1.631976 
 0.200899	-1.632466 
 0.200908	-1.632957 
 0.200917	-1.633448 
 0.200925	-1.633939 
 0.200934	-1.634430 
 0.200943	-1.634921 
 0.200951	-1.635412 
 0.200960	-1.635903 
 0.200968	-1.636394 
 0.200977	-1.636886 
 0.200986	-1.637377 
 0.200994	-1.637869 
 0.201003	-1.638361 
 0.201011	-1.638853 
 0.201020	-1.639345 
 0.201029	-1.639837 
 0.201037	-1.640329 
 0.201046	-1.640821 
 0.201055	-1.641313 
 0.201063	-1.641806 
 0.201072	-1.642298 
 0.201080	-1.642791 
 0.201089	-1.643284 
 0.201098	-1.643776 
 0.201106	-1.644269 
 0.201115	-1.644762 
 0.201124	-1.645256 
 0.201132	-1.645749 
 0.201141	-1.646242 
 0.201149	-1.646736 
 0.201158	-1.647229 
 0.201167	-1.647723 
 0.201175	-1.648216 
 0.201184	-1.648710 
 0.201193	-1.649204 
 0.201201	-1.649698 
 0.201210	-1.650192 
 0.201218	-1.650687 
 0.201227	-1.651181 
 0.201236	-1.651675 
 0.201244	-1.652170 
 0.201253	-1.652665 
 0.201261	-1.653159 
 0.201270	-1.653654 
 0.201279	-1.654149 
 0.201287	-1.654644 
 0.201296	-1.655139 
 0.201305	-1.655635 
 0.201313	-1.656130 
 0.201322	-1.656625 
 0.201330	-1.657121 
 0.201339	-1.657616 
 0.201348	-1.658112 
 0.201356	-1.658608 
 0.201365	-1.659104 
 0.201374	-1.659600 
 0.201382	-1.660096 
 0.201391	-1.660592 
 0.201399	-1.661089 
 0.201408	-1.661585 
 0.201417	-1.662082 
 0.201425	-1.662578 
 0.201434	-1.663075 
 0.201443	-1.663572 
 0.201451	-1.664069 
 0.201460	-1.664566 
 0.201468	-1.665063 
 0.201477	-1.665560 
 0.201486	-1.666058 
 0.201494	-1.666555 
 0.201503	-1.667053 
 0.201511	-1.667550 
 0.201520	-1.668048 
 0.201529	-1.668546 
 0.201537	-1.669044 
 0.201546	-1.669542 
 0.201555	-1.670040 
 0.201563	-1.670538 
 0.201572	-1.671037 
 0.201580	-1.671535 
 0.201589	-1.672034 
 0.201598	-1.672532 
 0.201606	-1.673031 
 0.201615	-1.673530 
 0.201624	-1.674029 
 0.201632	-1.674528 
 0.201641	-1.675027 
 0.201649	-1.675526 
 0.201658	-1.676026 
 0.201667	-1.676525 
 0.201675	-1.677025 
 0.201684	-1.677524 
 0.201693	-1.678024 
 0.201701	-1.678524 
 0.201710	-1.679024 
 0.201718	-1.679524 
 0.201727	-1.680024 
 0.201736	-1.680524 
 0.201744	-1.681025 
 0.201753	-1.681525 
 0.201761	-1.682026 
 0.201770	-1.682526 
 0.201779	-1.683027 
 0.201787	-1.683528 
 0.201796	-1.684029 
 0.201805	-1.684530 
 0.201813	-1.685031 
 0.201822	-1.685532 
 0.201830	-1.686034 
 0.201839	-1.686535 
 0.201848	-1.687037 
 0.201856	-1.687538 
 0.201865	-1.688040 
 0.201874	-1.688542 
 0.201882	-1.689044 
 0.201891	-1.689546 
 0.201899	-1.690048 
 0.201908	-1.690550 
 0.201917	-1.691053 
 0.201925	-1.691555 
 0.201934	-1.692058 
 0.201943	-1.692561 
 0.201951	-1.693063 
 0.201960	-1.693566 
 0.201968	-1.694069 
 0.201977	-1.694572 
 0.201986	-1.695075 
 0.201994	-1.695579 
 0.202003	-1.696082 
 0.202011	-1.696586 
 0.202020	-1.697089 
 0.202029	-1.697593 
 0.202037	-1.698097 
 0.202046	-1.698600 
 0.202055	-1.699104 
 0.202063	-1.699608 
 0.202072	-1.700113 
 0.202080	-1.700617 
 0.202089	-1.701121 
 0.202098	-1.701626 
 0.202106	-1.702130 
 0.202115	-1.702635 
 0.202124	-1.703140 
 0.202132	-1.703645 
 0.202141	-1.704150 
 0.202149	-1.704655 
 0.202158	-1.705160 
 0.202167	-1.705665 
 0.202175	-1.706171 
 0.202184	-1.706676 
 0.202193	-1.707182 
 0.202201	-1.707687 
 0.202210	-1.708193 
 0.202218	-1.708699 
 0.202227	-1.709205 
 0.202236	-1.709711 
 0.202244	-1.710217 
 0.202253	-1.710724 
 0.202261	-1.711230 
 0.202270	-1.711737 
 0.202279	-1.712243 
 0.202287	-1.712750 
 0.202296	-1.713257 
 0.202305	-1.713764 
 0.202313	-1.714271 
 0.202322	-1.714778 
 0.202330	-1.715285 
 0.202339	-1.715792 
 0.202348	-1.716300 
 0.202356	-1.716807 
 0.202365	-1.717315 
 0.202374	-1.717823 
 0.202382	-1.718330 
 0.202391	-1.718838 
 0.202399	-1.719346 
 0.202408	-1.719854 
 0.202417	-1.720363 
 0.202425	-1.720871 
 0.202434	-1.721379 
 0.202443	-1.721888 
 0.202451	-1.722396 
 0.202460	-1.722905 
 0.202468	-1.723414 
 0.202477	-1.723923 
 0.202486	-1.724432 
 0.202494	-1.724941 
 0.202503	-1.725450 
 0.202511	-1.725960 
 0.202520	-1.726469 
 0.202529	-1.726979 
 0.202537	-1.727488 
 0.202546	-1.727998 
 0.202555	-1.728508 
 0.202563	-1.729018 
 0.202572	-1.729528 
 0.202580	-1.730038 
 0.202589	-1.730548 
 0.202598	-1.731059 
 0.202606	-1.731569 
 0.202615	-1.732080 
 0.202624	-1.732590 
 0.202632	-1.733101 
 0.202641	-1.733612 
 0.202649	-1.734123 
 0.202658	-1.734634 
 0.202667	-1.735145 
 0.202675	-1.735656 
 0.202684	-1.736168 
 0.202693	-1.736679 
 0.202701	-1.737191 
 0.202710	-1.737702 
 0.202718	-1.738214 
 0.202727	-1.738726 
 0.202736	-1.739238 
 0.202744	-1.739750 
 0.202753	-1.740262 
 0.202761	-1.740774 
 0.202770	-1.741287 
 0.202779	-1.741799 
 0.202787	-1.742312 
 0.202796	-1.742824 
 0.202805	-1.743337 
 0.202813	-1.743850 
 0.202822	-1.744363 
 0.202830	-1.744876 
 0.202839	-1.745389 
 0.202848	-1.745903 
 0.202856	-1.746416 
 0.202865	-1.746930 
 0.202874	-1.747443 
 0.202882	-1.747957 
 0.202891	-1.748471 
 0.202899	-1.748984 
 0.202908	-1.749498 
 0.202917	-1.750013 
 0.202925	-1.750527 
 0.202934	-1.751041 
 0.202943	-1.751555 
 0.202951	-1.752070 
 0.202960	-1.752585 
 0.202968	-1.753099 
 0.202977	-1.753614 
 0.202986	-1.754129 
 0.202994	-1.754644 
 0.203003	-1.755159 
 0.203011	-1.755674 
 0.203020	-1.756190 
 0.203029	-1.756705 
 0.203037	-1.757221 
 0.203046	-1.757736 
 0.203055	-1.758252 
 0.203063	-1.758768 
 0.203072	-1.759284 
 0.203080	-1.759800 
 0.203089	-1.760316 
 0.203098	-1.760832 
 0.203106	-1.761348 
 0.203115	-1.761865 
 0.203124	-1.762381 
